http://erlangen-crm.org/current/P126_employed,thesaurus
http://erlangen-crm.org/current/P32_used_general_technique,thesaurus
http://erlangen-crm.org/current/P78_is_identified_by,dates
http://erlangen-crm.org/current/P42_assigned,assigned
http://erlangen-crm.org/current/P2_has_type,has_type
